date,skhynix,kospi,krw,dxy,smh,gold,mag7,skh_volume
2020-11-05,80812.1328125,2413.7900390625,1129.739990234375,92.52999877929688,93.45999908447266,1945.300048828125,720.2396157628688,4082325.0
2020-11-06,80999.859375,2416.5,1122.6300048828125,92.2300033569336,94.91014862060547,1950.300048828125,720.3351969535083,2863808.0
2020-11-09,80718.28125,2447.199951171875,1121.1500244140625,92.7300033569336,93.87432861328125,1853.199951171875,696.7568279101672,2444330.0
2020-11-10,81187.5859375,2452.830078125,1118.68994140625,92.75,90.9692153930664,1875.4000244140625,677.0748773707659,2849783.0
2020-11-11,81656.859375,2485.8701171875,1116.0799560546875,93.04000091552734,94.168212890625,1860.699951171875,694.2217106763704,2638617.0
2020-11-12,82689.296875,2475.6201171875,1111.449951171875,92.95999908447266,93.15166473388672,1872.5999755859375,690.8736606611229,4006433.0
2020-11-13,84191.0703125,2493.8701171875,1114.9100341796875,92.76000213623047,94.52471923828125,1885.699951171875,692.3506138270441,3774278.0
2020-11-16,91981.3125,2543.030029296875,1107.760009765625,92.56999969482422,97.18414306640625,1887.300048828125,695.9430212186385,9274278.0
2020-11-17,92075.15625,2539.14990234375,1106.0899658203125,92.41999816894531,96.06640625,1884.5,699.109934606383,5218295.0
2020-11-18,91981.3125,2545.639892578125,1104.949951171875,92.31999969482422,95.5894546508789,1873.5,703.1255676627582,3734037.0
2020-11-19,92169.0234375,2547.419921875,1105.9000244140625,92.29000091552734,96.8372573852539,1861.0999755859375,708.7209938601216,2766688.0
2020-11-20,90854.9921875,2553.5,1114.1400146484375,92.38999938964844,96.34583282470703,1872.5999755859375,698.963507964075,2424003.0
2020-11-23,93858.46875,2602.590087890625,1113.8299560546875,92.51000213623047,97.82971954345703,1837.800048828125,701.5735559808419,4149013.0
2020-11-24,92544.453125,2617.760009765625,1113.0799560546875,92.2300033569336,98.13805389404297,1804.800048828125,715.3177166567511,3766043.0
2020-11-25,91230.4296875,2601.5400390625,1109.7099609375,91.98999786376953,98.13323974609375,1805.699951171875,723.353032384229,4081524.0
2020-11-27,92732.171875,2633.449951171875,1105.56005859375,91.79000091552734,99.44849395751953,1781.9000244140625,729.3265074377778,1976047.0
2020-11-30,91512.0078125,2591.340087890625,1104.3299560546875,91.87000274658203,100.50358581542969,1775.699951171875,725.6342783301947,3877841.0
2020-12-01,94327.7734375,2634.25,1108.510009765625,91.30999755859375,102.32952117919922,1814.0999755859375,740.5692029949188,4455519.0
